user_id,item_id,rating,interaction,timestamp,description,item_features
user_63,item_10,3.0,view,2025-05-09 04:30:52,Agent as move treatment read actually pick.,Electronics data
user_1,item_28,4.0,view,2025-05-09 04:32:23,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_85,item_41,4.0,view,2025-05-09 04:31:42,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_26,item_7,2.0,view,2025-05-09 04:32:10,Challenge next need religious guess generation responsibility TV most decade.,Books professional
user_22,item_41,3.0,view,2025-05-09 04:35:03,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_11,item_31,3.0,cart,2025-05-09 04:30:42,Another pressure perhaps president state from same little history.,Home indicate
user_40,item_26,2.0,view,2025-05-09 04:32:38,Measure role drop music tend fund.,Books up
user_85,item_17,4.0,view,2025-05-09 04:31:09,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_70,item_25,,view,2025-05-09 04:30:04,Remain court good day field wait management discuss hear suffer direction mother still.,Sports whatever
user_49,item_24,5.0,view,2025-05-09 04:30:00,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_6,item_17,3.0,view,2025-05-09 04:32:16,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_34,item_15,5.0,cart,2025-05-09 04:31:07,Mouth everybody project describe without discussion show within vote.,Sports social
user_73,item_4,4.0,view,2025-05-09 04:34:36,Protect it trial adult his body night investment.,Beauty year
user_90,item_43,3.0,view,2025-05-09 04:34:56,No nearly design economic various know figure though.,Books stuff
user_86,item_23,3.0,cart,2025-05-09 04:29:40,Over talk own exist treat stay yard exist for.,Sports court
user_53,item_49,3.0,view,2025-05-09 04:31:05,See Congress professor economic actually up assume study also.,Clothing American
user_71,item_4,3.0,cart,2025-05-09 04:34:32,Protect it trial adult his body night investment.,Beauty year
user_67,item_27,4.0,purchase,2025-05-09 04:29:07,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_88,item_31,4.0,view,2025-05-09 04:31:58,Another pressure perhaps president state from same little history.,Home indicate
user_31,item_31,4.0,view,2025-05-09 04:33:26,Another pressure perhaps president state from same little history.,Home indicate
user_51,item_46,4.0,view,2025-05-09 04:29:31,Star drug usually seek hope fill two present institution happen.,Electronics today
user_74,item_34,,cart,2025-05-09 04:29:07,Community thing early society enter adult camera foreign responsibility leave while.,Sports home
user_87,item_40,4.0,view,2025-05-09 04:32:10,Baby tree trouble begin generation news wind leader of.,Clothing course
user_97,item_29,2.0,view,2025-05-09 04:31:04,Girl point debate many place population hit thus also single.,Beauty bank
user_22,item_14,1.0,cart,2025-05-09 04:33:17,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_17,item_3,4.0,view,2025-05-09 04:31:53,Responsibility similar area want billion middle himself nearly former operation.,Electronics drop
user_88,item_28,2.0,view,2025-05-09 04:34:03,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_81,item_10,3.0,cart,2025-05-09 04:31:14,Agent as move treatment read actually pick.,Electronics data
user_34,item_21,2.0,purchase,2025-05-09 04:30:02,What approach official call industry and hard top.,Books anyone
user_9,item_6,,view,2025-05-09 04:32:06,Unit gas lose news third south table be expect usually war.,Books civil
user_51,item_36,4.0,view,2025-05-09 04:34:15,Step budget fact pull security how over seven.,Electronics bring
user_36,item_34,4.0,view,2025-05-09 04:33:37,Community thing early society enter adult camera foreign responsibility leave while.,Sports home
user_2,item_45,3.0,view,2025-05-09 04:29:46,Fight investment police find religious right cause unit there.,Electronics great
user_67,item_27,1.0,view,2025-05-09 04:33:07,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_20,item_10,,view,2025-05-09 04:30:35,Agent as move treatment read actually pick.,Electronics data
user_75,item_49,4.0,purchase,2025-05-09 04:34:43,See Congress professor economic actually up assume study also.,Clothing American
user_13,item_7,2.0,view,2025-05-09 04:33:27,Challenge next need religious guess generation responsibility TV most decade.,Books professional
user_13,item_19,4.0,cart,2025-05-09 04:35:00,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_45,item_27,3.0,view,2025-05-09 04:31:20,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_84,item_32,4.0,view,2025-05-09 04:29:32,Build current there car animal bad your policy ok.,Books nor
user_61,item_3,4.0,view,2025-05-09 04:33:01,Responsibility similar area want billion middle himself nearly former operation.,Electronics drop
user_52,item_10,3.0,view,2025-05-09 04:31:09,Agent as move treatment read actually pick.,Electronics data
user_88,item_45,5.0,view,2025-05-09 04:32:42,Fight investment police find religious right cause unit there.,Electronics great
user_51,item_22,3.0,view,2025-05-09 04:31:19,Show live east without site although few.,Sports camera
user_7,item_48,3.0,view,2025-05-09 04:34:44,Their company matter far identify reach short.,Electronics although
user_35,item_24,3.0,view,2025-05-09 04:31:44,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_39,item_20,3.0,view,2025-05-09 04:33:08,Over character theory skill rise skill return generation meeting baby teacher worker benefit.,Books apply
user_63,item_45,3.0,view,2025-05-09 04:30:48,Fight investment police find religious right cause unit there.,Electronics great
user_30,item_9,3.0,view,2025-05-09 04:34:31,Speak can ready live somebody fund garden few rule eye financial would.,Beauty Congress
user_96,item_29,,cart,2025-05-09 04:31:06,Girl point debate many place population hit thus also single.,Beauty bank
user_42,item_18,2.0,cart,2025-05-09 04:31:36,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_78,item_42,2.0,view,2025-05-09 04:29:15,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_57,item_14,5.0,purchase,2025-05-09 04:29:43,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_53,item_48,3.0,view,2025-05-09 04:33:39,Their company matter far identify reach short.,Electronics although
user_67,item_24,3.0,cart,2025-05-09 04:31:36,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_66,item_11,5.0,view,2025-05-09 04:29:34,Reveal table describe shoulder little require.,Beauty economy
user_91,item_33,3.0,view,2025-05-09 04:32:27,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_100,item_34,5.0,cart,2025-05-09 04:31:06,Community thing early society enter adult camera foreign responsibility leave while.,Sports home
user_4,item_12,4.0,view,2025-05-09 04:31:44,Decision star marriage face truth recently.,Beauty someone
user_26,item_4,3.0,view,2025-05-09 04:30:10,Protect it trial adult his body night investment.,Beauty year
user_59,item_4,5.0,purchase,2025-05-09 04:33:16,Protect it trial adult his body night investment.,Beauty year
user_91,item_13,3.0,view,2025-05-09 04:34:38,Present try first only we production professional big mouth everyone or as.,Sports include
user_60,item_33,4.0,view,2025-05-09 04:30:46,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_16,item_44,4.0,view,2025-05-09 04:33:19,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_48,item_32,5.0,view,2025-05-09 04:29:19,Build current there car animal bad your policy ok.,Books nor
user_23,item_31,5.0,view,2025-05-09 04:31:31,Another pressure perhaps president state from same little history.,Home indicate
user_45,item_23,4.0,view,2025-05-09 04:34:30,,Sports court
user_34,item_48,3.0,cart,2025-05-09 04:35:02,Their company matter far identify reach short.,Electronics although
user_12,item_19,4.0,view,2025-05-09 04:31:25,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_7,item_11,3.0,cart,2025-05-09 04:33:34,,Beauty economy
user_100,item_14,5.0,cart,2025-05-09 04:30:12,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_83,item_15,4.0,view,2025-05-09 04:29:10,,Sports social
user_35,item_42,3.0,view,2025-05-09 04:29:24,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_3,item_50,4.0,purchase,2025-05-09 04:31:02,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_88,item_1,2.0,view,2025-05-09 04:30:34,Grow media network crime rest himself worker animal reason agree pull.,Beauty test
user_17,item_42,3.0,view,2025-05-09 04:34:10,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_2,item_15,5.0,view,2025-05-09 04:30:25,Mouth everybody project describe without discussion show within vote.,Sports social
user_40,item_46,3.0,purchase,2025-05-09 04:31:25,Star drug usually seek hope fill two present institution happen.,Electronics today
user_83,item_18,2.0,view,2025-05-09 04:32:29,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_49,item_23,4.0,view,2025-05-09 04:33:42,Over talk own exist treat stay yard exist for.,Sports court
user_28,item_30,5.0,view,2025-05-09 04:31:18,Seat book result get record available catch catch.,Sports house
user_67,item_40,4.0,view,2025-05-09 04:30:57,Baby tree trouble begin generation news wind leader of.,Clothing course
user_14,item_1,4.0,view,2025-05-09 04:32:42,Grow media network crime rest himself worker animal reason agree pull.,Beauty test
user_85,item_24,3.0,view,2025-05-09 04:32:10,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_77,item_39,,view,2025-05-09 04:29:15,Really anyone old TV create too consumer above.,Home evidence
user_88,item_7,5.0,view,2025-05-09 04:34:34,Challenge next need religious guess generation responsibility TV most decade.,Books professional
user_44,item_18,3.0,view,2025-05-09 04:34:36,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_36,item_17,3.0,view,2025-05-09 04:32:03,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_84,item_20,5.0,view,2025-05-09 04:34:03,Over character theory skill rise skill return generation meeting baby teacher worker benefit.,Books apply
user_67,item_49,4.0,view,2025-05-09 04:32:49,See Congress professor economic actually up assume study also.,Clothing American
user_8,item_39,4.0,view,2025-05-09 04:35:00,Really anyone old TV create too consumer above.,Home evidence
user_41,item_44,5.0,view,2025-05-09 04:34:28,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_4,item_42,3.0,view,2025-05-09 04:34:56,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_38,item_17,4.0,purchase,2025-05-09 04:31:36,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_52,item_25,4.0,cart,2025-05-09 04:31:48,Remain court good day field wait management discuss hear suffer direction mother still.,Sports whatever
user_75,item_46,4.0,purchase,2025-05-09 04:30:11,Star drug usually seek hope fill two present institution happen.,Electronics today
user_25,item_22,5.0,cart,2025-05-09 04:31:07,Show live east without site although few.,Sports camera
user_29,item_44,4.0,view,2025-05-09 04:32:24,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_61,item_43,4.0,view,2025-05-09 04:29:29,No nearly design economic various know figure though.,Books stuff
